"Overlay","File","SizeBytes","Sha256"
"r3-arm64-off","Microsoft.Extensions.Diagnostics.Abstractions.dll","17920","FCFEA596FE63ABAEF144F94C231489069C73E45E169BD2E5A0AD969DBD6F40E7"
"r3-arm64-off","Microsoft.Extensions.Diagnostics.Abstractions.xml","49415","CC0797F4B1F9873D0DD8956546827F6CABA263E32E8508730D9BA9CF86041286"
"r3-arm64-off","Microsoft.Extensions.Diagnostics.dll","76800","E425BC1CB365FC2D70A69C9001CD08F613313C1AB9B05CC193C27E3E31D05B71"
"r3-arm64-off","Microsoft.Extensions.Diagnostics.HealthChecks.Abstractions.dll","21504","4CA10A2A108CEF08A5BAB532C1C2D9537FE1A38EE5EE70CE9711C7582F263E21"
"r3-arm64-off","Microsoft.Extensions.Diagnostics.HealthChecks.dll","97792","AD9B8803F55C5ABAB04FAF95593D661983A9916F49D297FC46193524C4F2B383"
"r3-arm64-off","Microsoft.Extensions.Features.dll","26624","F2738E0231B1326629F66A2736B72D3BDF1D7EA7B25540C13A1E4676D65E5450"
"r3-arm64-off","Microsoft.Extensions.FileProviders.Abstractions.dll","11776","6C6A6974AFE4ED7717A79EA034C9435C2E37BFBA1CC6011B5D91F069A2C420C5"
"r3-arm64-off","Microsoft.Extensions.FileProviders.Abstractions.xml","11148","A020ECF6B78BEA9C527325E8076EC57F9774F629C147F75B2F710CF4C0B6998B"
"r3-arm64-off","Microsoft.Extensions.FileProviders.Composite.dll","14336","628393296633DD3657AB25BA9E2F9429A8776C0F7FBD403FFCCA7A7D3905446E"
"r3-arm64-off","Microsoft.Extensions.FileProviders.Embedded.dll","56832","A47DC5B5A2642C052BC3F7AD98AB77FB285F43D43D152DB2C87727C01996EC5A"
"r3-arm64-off","Microsoft.Extensions.FileProviders.Physical.dll","99840","F803E6A58339BA0DA96CC5221B20C232F4DE558A07F42D530D94D478723BD7C4"
"r3-arm64-off","Microsoft.Extensions.FileSystemGlobbing.dll","93184","1C7F055A78FA83FFCB69FB3CB694633B54A819F75AECA4324A7D2F790D3FF839"
"r3-arm64-off","Microsoft.Extensions.Hosting.Abstractions.dll","22016","32A485ADD57457A1F0C6EDD72A2BCD9A7E89B4DEAE0909038DB841E288CEBA64"
"r3-arm64-off","Microsoft.Extensions.Hosting.Abstractions.xml","46893","E6956E144370860D2384AB0F6DAECC2CB0FEC9B1EAE7C9EEACCC1E1D9EA71AB9"
"r3-arm64-off","Microsoft.Extensions.Hosting.dll","150528","3764F43ED53C4242949E5AA2FF59CEB92D3C6F51C56F592A4EA4C4722275A557"
"r3-arm64-off","Microsoft.Extensions.Http.dll","201728","DF75BD8422A15A467BC96062403E811D3502775A113E47F8ACCEFBE9B49277E1"
"r3-arm64-off","Microsoft.Extensions.Identity.Core.dll","576512","00DD756BDBD260DA118B82B794F375263E196F970975A279D739665D6B7E02FD"
"r3-arm64-off","Microsoft.Extensions.Identity.Stores.dll","77824","916FEF7E57D2D67A34C2B41271122901370F82091F9F1A133EF0F61EA7913666"
"r3-arm64-off","Microsoft.Extensions.Localization.Abstractions.dll","12288","FC27643B83321D3138F53774047780DAAD98351B32161B242E3483577C63B2A5"
"r3-arm64-off","Microsoft.Extensions.Localization.dll","41984","8C603B072C782CE6783B2F97606E4FCBF589CF858BD0F14AE327A5EC4622E8AE"
"r3-arm64-off","Microsoft.Extensions.Logging.Abstractions.dll","56832","15876E96D7A36BA0A4CBF029B443E69A7400520B47AB058B88D3C4C6155CD7F1"
"r3-arm64-off","Microsoft.Extensions.Logging.Abstractions.xml","91635","F46E30588566ACCD2C530D9B126A4A3D4D6E2021266E54B305F79586367E742C"
"r3-arm64-off","Microsoft.Extensions.Logging.Configuration.dll","30208","42EEBDE71F3248256762D15496E9840744E1D0FD5C0A014283284835A7481910"
"r3-arm64-off","Microsoft.Extensions.Logging.Console.dll","172544","676D6ABE3CF676E6A84F1B240F6AC481F0D762E70BEA4425786965FED5E0FDA4"
"r3-arm64-off","Microsoft.Extensions.Logging.Debug.dll","13312","0BA39525509C512EA94F15FDDFFC5CE5FD5C3D0E92E1F9C3A81F3C322DAC8C8B"
"r3-arm64-off","Microsoft.Extensions.Logging.dll","88576","BF5365670341DE20F18B886EBA6E33C4C2C93FF728B691B7AE9CEC8C2AD4D689"
"r3-arm64-off","Microsoft.Extensions.Logging.EventLog.dll","36352","29AA02834CE36163A3986822052C4EE501E7A3F253E9CC232A8BD611059F15F9"
"r3-arm64-off","Microsoft.Extensions.Logging.EventSource.dll","48128","BE96087E4113568BD78CAEC8B0521B4CA1FBBB1BB2D34F59CC5EC30E9DAFC2AF"
"r3-arm64-off","Microsoft.Extensions.Logging.TraceSource.dll","19968","D30CF3B418CCB9D96DC610F67B54D66D2EEF2451823962CD9810A33D01C8D75C"
"r3-arm64-off","Microsoft.Extensions.ObjectPool.dll","21504","84B05CB29B1C0973155E4D3828A47B403A8D0988D617879D2B8D62FDC2AFA05E"
"r3-arm64-off","Microsoft.Extensions.Options.ConfigurationExtensions.dll","20480","74689C3A629E300BA2605B50615C4557B7F5DF02CD364898DA1A728FC091214A"
"r3-arm64-off","Microsoft.Extensions.Options.DataAnnotations.dll","31232","D0876B274578BCFE84D6D627B1BF77463E45F28D88C84BED6FE671947B655FE3"
"r3-arm64-off","Microsoft.Extensions.Options.dll","71680","58F658395505E957EF15CACDCD4F40C5529E4A77CFB4E7A4E25AD0D3B3B20FF7"
"r3-arm64-off","Microsoft.Extensions.Options.xml","152783","3A6AC7F6B8FB2F5390E2E0389D634541F72523FE84E2385C08C8ADAC760D9803"
"r3-arm64-off","Microsoft.Extensions.Primitives.dll","35840","744F9E1EBCB20D724C5AE8D23661F712D7198761F8F1D6D852BFBEC6C0661EA6"
"r3-arm64-off","Microsoft.Extensions.Primitives.xml","86329","5FFD0C15EE1892CE003D64BE0EF4808D2824469C03D1B3465569275958AF83C7"
"r3-arm64-off","Microsoft.Extensions.Validation.dll","20992","3539C03C32509BB5F8A6DF8504D86721D386D1CE93DDD71099EC27E2696C40D6"
"r3-arm64-off","Microsoft.Extensions.WebEncoders.dll","19968","C3DDDCB84D5C03647E7F6B49760C65F72DC1BAEA346449F42B57022F11F052B1"
"r3-arm64-off","Microsoft.JSInterop.dll","162304","A218929B8444F313331BF84B2927F4FA58D13DE8FE2F5A1E2496FABCA41CFDA7"
"r3-arm64-off","Microsoft.Net.Http.Headers.dll","225280","8F49EFE636E633E5326542FAE403DCE9B05E17FEB5B978EE8B2AC3E8A33072C2"
"r3-arm64-off","Microsoft.VisualBasic.Core.dll","418816","82CB5167820C09B44A79C1EFBB6BB89AB4976AEBCA319232721DEADD75B26A97"
"r3-arm64-off","Microsoft.VisualBasic.dll","7168","24BB4AF277505EE625B5BC05219FEAF386A06E4D832B0576C8C61E5A265915B3"
"r3-arm64-off","Microsoft.Win32.Primitives.dll","5120","E97CD85727C4CE74A569EE9B38582A89DD07D4A3E745DCB63B52A3BD40D76CB3"
"r3-arm64-off","Microsoft.Win32.Primitives.xml","4229","1FA658FA646F6CB221F0839B84386B569B68C920756C266357C427E024B0C735"
"r3-arm64-off","Microsoft.Win32.Registry.dll","23040","6A4319770F9CF421EE799611A2F1EB83E186214049329D0C3D51DCB23EBBE740"
"r3-arm64-off","Microsoft.Win32.Registry.xml","94259","B4992C339974E430417C5464764547506D4AEEC15B02122E9333A0742B0EBACE"
"r3-arm64-off","mscorlib.dll","49152","7EAA0238E71BE5077BE92DCE1A59FB162C5F83774A9A9BF61236013044792F4D"
"r3-arm64-off","netstandard.dll","90624","14FA46D230F4619C5EC810B109AC710DF85B0542ED345F9B80E3B38F649BB143"
"r3-arm64-off","System.AppContext.dll","5120","182B8F3AA67BB442C6C6C43E49C19214B7295B3D89F4728E96F4C1F717B65B19"
"r3-arm64-off","System.Buffers.dll","5120","93CA1BDC853289E5E4B35C2C58C48DBEE7AE89B8CE2DDCB086BD505343608B61"
"r3-arm64-off","System.Collections.Concurrent.dll","53760","705156B4D6CEC94919571DDFCC8292393A79C0811E81CBA9B701E6D2ADCCB4B1"
"r3-arm64-off","System.Collections.Concurrent.xml","147974","5BEB3BD3B4C9C50BB059FCD2CF6160C04FD31B549306E4AF42B11E6BEC01D0F6"
"r3-arm64-off","System.Collections.dll","102912","F7AE8D977F68789CE1699417B77884AA127484F5FE77F5E3D7C0B136CF7542A2"
"r3-arm64-off","System.Collections.Immutable.dll","242688","BEABB1E613324952F32CFBFEF31F1658BE6DF56491C1EE9C23C517F2CBB362FF"
"r3-arm64-off","System.Collections.Immutable.xml","541757","1F1D2FCC16F3531BE0A86031E5FBC8935A5413813EA20A854CDBB6D1AC2CAEE9"
"r3-arm64-off","System.Collections.NonGeneric.dll","37888","74E8D400B32E2C86BF63BC3D39B6F2668BC68020D965B8B76091A0E9A6A93F69"
"r3-arm64-off","System.Collections.NonGeneric.xml","82749","81438BD06CB245D45B715FDADDE5C2D58D997908DDEB1727B316DB2F792B7D77"
"r3-arm64-off","System.Collections.Specialized.dll","37888","75FD5BEFC8E54EA7BA6638845EE7E11A556DCCD361AB9857E1026D939BD5F945"
"r3-arm64-off","System.Collections.Specialized.xml","121871","F11E2713EFEB9E22C6A7FF4B4288D123FD4E6F7C9237731FAB28D9102A8DED52"
"r3-arm64-off","System.Collections.xml","458955","BFCB5E403B2DF5F09F419CBA46DEF611E22DF17C085CAB9D1B9FB2D7D7CD172E"
"r3-arm64-off","System.ComponentModel.Annotations.dll","109056","BB1844BD3BD831D0AD0088F1544D6E5788FD9660AC193901FABEEE74C9799CC5"
"r3-arm64-off","System.ComponentModel.Annotations.xml","113650","B6487F33963B70E0EB68D7CF1EB51AC71F3E562EF3638BAAFF8FA7C16DA387A2"
"r3-arm64-off","System.ComponentModel.DataAnnotations.dll","6656","6D113E23CD73184B73B83EEEA001820D6AD76A854A7B0FC3FC923522D556A02B"
"r3-arm64-off","System.ComponentModel.dll","6144","7F6F278902E1C029F538236D9B33F7FB4B404F154A383A722B52372D315B8589"
"r3-arm64-off","System.ComponentModel.EventBasedAsync.dll","16384","44F5404574E15013FD2C18910EA8E6AB380ED9C9C151901DB40D30C41FB232FA"
"r3-arm64-off","System.ComponentModel.EventBasedAsync.xml","19646","02ADFA65AB856BA7A575868B8DE72BFA33FB6357E1D830F9868D824989CC7623"
"r3-arm64-off","System.ComponentModel.Primitives.dll","32256","6DFA0C2BD02527346DA9F5EA01F38B83C5EBD14CDF795CA1D751B69A4E933377"
"r3-arm64-off","System.ComponentModel.Primitives.xml","79999","06CBEA0F6057CC866390D16AFF6C9CB5321833E782B569EE9B350FFE30E25925"
"r3-arm64-off","System.ComponentModel.TypeConverter.dll","307712","F5CFFF5064B8943237EAD81A0979F3FBA419340358525CBD564BBD3D23515BF3"
"r3-arm64-off","System.ComponentModel.TypeConverter.xml","790869","CCDD0ABAAFC7E3518DD2CF5B915D66E3039C6C3465B55CF1A49A4130B1009502"
"r3-arm64-off","System.ComponentModel.xml","4003","05914C2A98265E0191D160F7EF57511203AADA87A7DA9BEE91DE8503900F9BA4"
"r3-arm64-off","System.Configuration.dll","9216","94F2588540D4D3F5A2DF880C3975456F933B807D5BB48E2392006B38CBE44519"
"r3-arm64-off","System.Console.dll","87552","CADC10F27302BC8C6CADEE9CDAD12C7F1ED5A2C80A960E5691031D551665F822"
"r3-arm64-off","System.Console.xml","80114","7EFD6A78D233FFD7EE29BD52C3E8807130A980A6BE83AC8CE346A48AC228E0C5"
"r3-arm64-off","System.Core.dll","12800","E571D7ECA6F682F1D7459361FA664D61E4D3FFC7F56B177716FA69143ED7413E"
"r3-arm64-off","System.Data.Common.dll","1007616","34174098FADD2916158C8EDDCC83D7E6726EAD8CFD73F2699B7D86697D9575AD"
"r3-arm64-off","System.Data.Common.xml","1440763","13E07E558F15386211E58EB577AB93EDD2DF4F5F497030FA8EFE8E17EEE7CB0C"
"r3-arm64-off","System.Data.DataSetExtensions.dll","5632","62C97914D49EB717208D5818C1B84A3AED8F497A07059B25E752A21CE877FDF1"
"r3-arm64-off","System.Data.dll","14848","E4BEFC7D9B033D9B693A79ABEA204539B79CF929E77C44876C789A63A768F2FF"
"r3-arm64-off","System.Diagnostics.Contracts.dll","6144","7FCE4B0947B4EEA55AB8AA48CEE3A255281D8FE373AB55C3F44C2B2AD2FFAE36"
"r3-arm64-off","System.Diagnostics.Contracts.xml","27963","61F547D73B704523A08BBAB7438DB9599C038E9274BEB88CE7ED83CB5A920949"
"r3-arm64-off","System.Diagnostics.Debug.dll","5632","7538F5E68DADEFC171F9F9FE54AAAFD90451878486727222289D810A03429D39"
"r3-arm64-off","System.Diagnostics.DiagnosticSource.dll","198656","23C038D5F9A2C061A0C12F62942A84B37FCCF681DF7D31F08E3A53BD0EDBE7AB"
"r3-arm64-off","System.Diagnostics.DiagnosticSource.xml","181376","4938299E197222ED21BBE7FB548ECC27123B651C3E3BAB633AB71793E34A7D0C"
"r3-arm64-off","System.Diagnostics.EventLog.dll","42496","439DA3649683CD1CA7B07BF99DFC21A5ACFF91CFDC0E4C6D06696EC7F6E5D27A"
"r3-arm64-off","System.Diagnostics.FileVersionInfo.dll","18944","A772D91840C515F58755FF16704586E85C5D509562EA81525D23FAEDD45A9307"
"r3-arm64-off","System.Diagnostics.FileVersionInfo.xml","16024","5A39893C42DF2ED08ED4736D6F419A70775148F9B31EFA7E26F1C51BC172F012"
"r3-arm64-off","System.Diagnostics.Process.dll","167424","BFDD14B329852BE88995EEC25EF322BA2765FA984A35BD05419AA27345208A25"
"r3-arm64-off","System.Diagnostics.Process.xml","109696","425D5AE9719ED3C87745DF50AD5AF5D7CE9AEBCF453CB72D284DC5FFEA311338"
"r3-arm64-off","System.Diagnostics.StackTrace.dll","15872","A2E6A74A7663DE5B0AC74E12079CA14893C8471055BC57E088C1C6268A483202"
"r3-arm64-off","System.Diagnostics.StackTrace.xml","61179","719F24ADCB4BFDE10267C4E1C35B5B6B9A307502CDE7FACF5F732B2AAA541708"
"r3-arm64-off","System.Diagnostics.TextWriterTraceListener.dll","21504","1C7CEA40F06BE750DEB7775659BBBB4BBB25C64F49B10DD7C7A51C21C22559B4"
"r3-arm64-off","System.Diagnostics.TextWriterTraceListener.xml","25408","DCB73301E0D2A9B1831847D09CFF1CA39B038035495693A63E2140AD22425E81"
"r3-arm64-off","System.Diagnostics.Tools.dll","5120","F718CC3245A1F221987E14046E0BF872DC1FA6ED76F52F5DD7455BF795944102"
"r3-arm64-off","System.Diagnostics.TraceSource.dll","48640","B93A6D1AF7B5BA1A21AD9975BB9B9E01AF3DEBCE464F1412E4418ED6F08E42DA"
"r3-arm64-off","System.Diagnostics.TraceSource.xml","90333","E74001900F1DBBDC381EE2AA1515C7BB9F772741BCDC2A30F49162B121D27793"
"r3-arm64-off","System.Diagnostics.Tracing.dll","6144","6E696D8306E829696E7F81C4DCB42143FEE380FE885D5E12474CC01877B2CB13"
"r3-arm64-off","System.Diagnostics.Tracing.xml","78743","B4249522DE5A335B48CD23EE47F4521FA258F1983324BFC905211BE18454A679"
"r3-arm64-off","System.dll","39936","4C932A9353EC4F68EE31DF974E4F2AA9F8FD7B1678E79DF599676A080D5385F9"
"r3-arm64-off","System.Drawing.dll","10240","9BA9D73689BE6651E9E74869C97EC704F37BEC2F79B5641DEEAE4AE009248CA1"
"r3-arm64-off","System.Drawing.Primitives.dll","54784","84B9DF8FFEEAD8B9AC3D731CA64A38B7572AB53F8B69C2D63E821A74232E7AA6"
"r3-arm64-off","System.Drawing.Primitives.xml","174882","C82B05FBCBB984340ECEF1DDB5D303F4A97D3C8E6042AA7EDF56FD68A6AD35FF"
"r3-arm64-off","System.Dynamic.Runtime.dll","6144","C0BF04A8D6ADDEA875E68C38B0AF8072E80AFEBC44622D67C66FB2441B92EB5F"
"r3-arm64-off","System.Formats.Asn1.dll","97280","8F4DB63A4AA1BE6E9F26907BD055587E63EC5D359A508ABD4260BF5BDA95A0CC"
"r3-arm64-off","System.Formats.Asn1.xml","310733","500C7ABD4115A58EB12423B1196E468E1EA0FE1A634FB6AB93087A0C3BCB0048"
"r3-arm64-off","System.Formats.Cbor.dll","175104","B0F18482FA22BD1B3AF8C24FB908A43D1B5D4648C740FDDFDB713428D10D213D"
"r3-arm64-off","System.Formats.Tar.dll","133120","DD84CC5A4DDE0D69C811745F255B26D7C3B896D423D5E10CBDDD5EA62C959511"
"r3-arm64-off","System.Formats.Tar.xml","53231","E9E8C8FF29BACAC05349B45381C30A6582A75328A244738839E138DDCA25EB4A"
"r3-arm64-off","System.Globalization.Calendars.dll","5632","D96175C8210396ED7B779A7AC4C624ACBF50F75620DB6040A6E8235C7475AFA1"
"r3-arm64-off","System.Globalization.dll","5632","C3EB8E2107EFEAC2AEB38DACE8CD59AEE79F24CBBFF99086078756830AEEC60A"
"r3-arm64-off","System.Globalization.Extensions.dll","5120","96CEA59F32F4444371E990973BB4D66F9E391D5150EDA87F8DA42A2606D5E9CD"
"r3-arm64-off","System.IO.Compression.Brotli.dll","31232","09DBFE5A7BBD949CE87332CB5988470861BDEB94179AB32704156868D8958B2C"
"r3-arm64-off","System.IO.Compression.Brotli.xml","32597","7B255844182838074F6EFC833B2EBDDE80C547EF9D0AB4C8D739EE3619C9FBAE"
"r3-arm64-off","System.IO.Compression.dll","253440","0E4DDD4BC1508201C74E2D7720E4711C1E67D4D6A1C7CEDCE58277C86C4A8428"
"r3-arm64-off","System.IO.Compression.FileSystem.dll","5120","42725F7C51485CC069133186E9B9DC119E00F4B986F42DD260BB04A1E7C8BD89"
"r3-arm64-off","System.IO.Compression.xml","96204","FEE9234763C6607B53496F73165FC1555BED03AD6C85BFE6F43CB351829986EF"
"r3-arm64-off","System.IO.Compression.ZipFile.dll","56832","D1C8B049B210EDF78A5B680EF7C1FEB3AEF59C23DC0949560D91C38729AAB9A6"
"r3-arm64-off","System.IO.Compression.ZipFile.xml","142048","83D688A2123E050FF91BA9C7D018773B9E5BF7D4595DF3B3F0419D5CD633D272"
"r3-arm64-off","System.IO.dll","5120","D9F19C63D0564FF693355EF36586B299DACC873FF502C0C67412C840F60FBC4C"
"r3-arm64-off","System.IO.FileSystem.AccessControl.dll","22016","D1CC1EB6FC61D14A804D59E41FE410D4F2BA914FA20F6C5B80DE0C60A73F1A50"
"r3-arm64-off","System.IO.FileSystem.AccessControl.xml","65019","F06ED2388699ACC2FDBCAEA198B373BC5043702BC1A788E155D1757D48B33BBC"
"r3-arm64-off","System.IO.FileSystem.dll","5632","73345C9F6E137BA6F083B077DBA36717C2FFB38437D62C025D1B2D13381DB543"
"r3-arm64-off","System.IO.FileSystem.DriveInfo.dll","38912","B862934A6909F9EE6DEFBCCB9A82674357AE927F20BA5605C2276AA081B29C80"
"r3-arm64-off","System.IO.FileSystem.DriveInfo.xml","9690","D9AA6CEEB09AA5A6A8B859A67B9A713626002DB856EB9CD43C13E64B325D7272"
"r3-arm64-off","System.IO.FileSystem.Primitives.dll","5120","532E050FFBBDC06914989C2301B1F8977E635BB51D8AE791F638A6DE8AAD342F"
"r3-arm64-off","System.IO.FileSystem.Watcher.dll","54784","D3BD77048470B2EDC9B4B7495136E19D062AB301523D52D0ECA5B526A20763D8"
"r3-arm64-off","System.IO.FileSystem.Watcher.xml","22664","B5011A042D75579F658BB77EA887CF1092320C0443B2C749FE9D03740FD4C3B4"
"r3-arm64-off","System.IO.IsolatedStorage.dll","33792","47DFF4D37572AE5AAEFD2BB62C2A3F5BB948F4F7A6C7DFBD4FC1BF9D93D2B44C"
"r3-arm64-off","System.IO.IsolatedStorage.xml","91932","E2054E13A23EC290F1716B6F521480406C40926E5E6AE605FA2905FB0223B734"
"r3-arm64-off","System.IO.MemoryMappedFiles.dll","38912","D4C5687B22B97DF16CAD44A6978F57A39723D598D2AA92DED900B0426BBD5080"
"r3-arm64-off","System.IO.MemoryMappedFiles.xml","48005","117C9472EB9CC3D737B49C0CFC3B63F967DB43FCADD03F957145B1B3429F98BB"
"r3-arm64-off","System.IO.Pipelines.dll","73728","CF7B39538D10C1C0A6E81F1AD80C97E992CD1196E39BFDE160DA54033674F5FD"
"r3-arm64-off","System.IO.Pipelines.xml","41108","286D0C502D68A000453F6BE39347AE6C4CC63F7A2C73B1B941C2E25BE365E9AB"
"r3-arm64-off","System.IO.Pipes.AccessControl.dll","13312","AC5D377E8780C7BD5BC99F5DACDCA7243877813574D220F3F2D28947A9681C68"
"r3-arm64-off","System.IO.Pipes.AccessControl.xml","23844","10D54A171C29838C613C7C33B76DB9CFF539114FE919F9712FE1954B22629913"
"r3-arm64-off","System.IO.Pipes.dll","58368","C839EB3511BF06F8C582383ABB7B11BD6232D04B7CE5CE0C61A2793D19D715C0"
"r3-arm64-off","System.IO.Pipes.xml","92651","758A3F29D0199E0F02361ACB33B37C149378E8989F57067B7A9714FA5A119985"
"r3-arm64-off","System.IO.UnmanagedMemoryStream.dll","5120","E1E1F7AB476B7E119575ED1A19A2CF74C1557A0820A281E29BC3FC621EA0B137"
"r3-arm64-off","System.Linq.AsyncEnumerable.dll","504320","1CAF6141C9186B08C2CE348B6A3F48BF3109AE6A6FF2AD002AA45D2ECF57DA61"
"r3-arm64-off","System.Linq.AsyncEnumerable.xml","319347","CC58175820D25C200D4EA0C321093A9F1BFB44D4BAA532374450CF28E6DAA621"
"r3-arm64-off","System.Linq.dll","202752","B1869B8E6DA4E6319A1A883790CE041A132E415325FC40936DA9209D0B2B6975"
"r3-arm64-off","System.Linq.Expressions.dll","565760","92D8197EBFF0A42F19AF0DDEE6622EB6641160148940FF20CC41E447B6BDE40E"
"r3-arm64-off","System.Linq.Expressions.xml","684199","1DE17B9BE915FDED08AFCB580047C0C824E0570D9967BB9C328B14370B7561B4"
"r3-arm64-off","System.Linq.Parallel.dll","215040","7CF9E1C23D764A26539F9547B8B4044BEF73C507DC8022623AFEE76B953C852E"
"r3-arm64-off","System.Linq.Parallel.xml","270782","749602953CAB79AC24ED01D5429933BD3F649DB782B558FE588C7532463D62CD"
"r3-arm64-off","System.Linq.Queryable.dll","71680","D927A9688CEB639B34FED03B43A2D6376D74C6418211A4AAB951B00E4F95DB3D"
"r3-arm64-off","System.Linq.Queryable.xml","180185","DC3BFEE67442FBA05E99A314C9A8B7E44F6EF3CE46C9761495849034F50DF899"
"r3-arm64-off","System.Linq.xml","233275","22509117A4330EBED493689111EC4276AEB1E8C25303ACF6A377646975015C28"
"r3-arm64-off","System.Memory.dll","50688","B7CEDE61F0C168FC4205069006CD882C040B1441D3742F53A68E99120C927418"
"r3-arm64-off","System.Memory.xml","381205","2B641B64EB0DCD9AF499FE302EEC00BE26D103FEE66B821620428827FF16FE72"
"r3-arm64-off","System.Net.dll","6656","BA44313506B657667E8DF9F0A2408CFFDBD6AEF4654BE29D1E17894E80774302"
"r3-arm64-off","System.Net.Http.dll","679936","99228836E97700398A4223C32681424F0B9266685087BC1B5B83C3D53DB3677F"
"r3-arm64-off","System.Net.Http.Json.dll","46080","7D33065D0EE421EDBA005D29E37F317B0DFFFF86764A6B0D0C1B2F4377BF2D41"
"r3-arm64-off","System.Net.Http.Json.xml","71073","070988161138D7A186D086D3E660BAB24CC231F5F3E96B7A309C2A791D32680A"
"r3-arm64-off","System.Net.Http.xml","346625","9223B9DC2BF47D1DCBACDE42B355F075B2E3F5FEF8E927EC0789FD3238355799"
"r3-arm64-off","System.Net.HttpListener.dll","121856","CE78D50298BE4EDEFDE3093E873D7AE69A4982D5A9F06EA02C8025CCF32374C0"
"r3-arm64-off","System.Net.HttpListener.xml","64620","BB4C642CF06210AB81BECF867B537CE4E496FFED778ED57D1FF8DB01F1CB89E8"
"r3-arm64-off","System.Net.Mail.dll","197120","7BF0A3F3EC335CA5E4841581A1B8D488168BDB14E8F8A984101A7F585AFEC4FA"
"r3-arm64-off","System.Net.Mail.xml","135871","CEB8EF1EB073DFE7946D4DCA52F14723073830FBB96E8561AABEB3DB5E66D3AA"
"r3-arm64-off","System.Net.NameResolution.dll","64000","AC9799E7A5004DA70DC62BAA75B294D01E2988A5E38E5A90C6A4936734A07644"
"r3-arm64-off","System.Net.NameResolution.xml","26150","903462EFF8EAFCB2470E983870AE874691B031DC2DA0E95696BCD89C92F296AF"
"r3-arm64-off","System.Net.NetworkInformation.dll","81920","883FE799CD3FD18815D531B2FE6DFAA885964117A634ABC138CB8953417B03A0"
"r3-arm64-off","System.Net.NetworkInformation.xml","142724","8F1FBA3A0FF2C564B1C856F51392EBA46E9D5D7CF87C5FC44C05E177959625E3"
"r3-arm64-off","System.Net.Ping.dll","46080","ABA72C6B9F0779BB079A4F189CD68496C93DB7E4353AA7CCF2D0FC0229AB3BE7"
"r3-arm64-off","System.Net.Ping.xml","76887","1002A3EC0D5FE8EEBCC1C6ECE0D4CF33D4DFB744F1EDD99A26A94BD5C92A016A"
"r3-arm64-off","System.Net.Primitives.dll","101376","91EB198B8CE051CAABBBA8B2FEDA8BB74ED407F2E01FA668FD786B97D80F1611"
"r3-arm64-off","System.Net.Primitives.xml","177211","02C0D5754D205C6E4847E9BFEF18019A164ABF95FF64E5998FFCD0E6945CF18D"
"r3-arm64-off","System.Net.Quic.dll","162304","31BD0FB23CB023F8CFCF5817DD8A37B2D2F60B3DE9EEA2CE9C888E230C10A594"
"r3-arm64-off","System.Net.Quic.xml","41079","9CF311E280E74FBCE4DF026BC82EC932A8D6F5BA3E0ACC5E39CEC5B0133FA82B"
"r3-arm64-off","System.Net.Requests.dll","151040","B50CB51542846A1B4046F233C7B35D2616676B2DC875B827A8EBA84A5E4C4421"
"r3-arm64-off","System.Net.Requests.xml","198738","8F5E670561DD3D8EA659A2359B3B59BE0833799D904DF6C55C5AE699F33D98FB"
"r3-arm64-off","System.Net.Security.dll","377856","EEE4CF87AE720E7807F2CB293A8C166FF6418358ECD7A94C4470278B90CBD6FD"
"r3-arm64-off","System.Net.Security.xml","306155","760F0BBCF3EFCD3B337011BDC6F8953B5745CA4D300B873FB2F88C619B70EB44"
"r3-arm64-off","System.Net.ServerSentEvents.dll","31744","A56EFBC7BA270B036E7A8184D4D7BB2D19F8E85FB61C94E9A1E04885074FB149"
"r3-arm64-off","System.Net.ServerSentEvents.xml","17759","ADB739A2B47D5595AC971B00EC5802D17BEB80DD28816605DA61133D1BF625FF"
"r3-arm64-off","System.Net.ServicePoint.dll","5120","F40865C4D42BC6AD416B5658CC8D41168EB80A59CBC7A167171CFFA3584427A2"
"r3-arm64-off","System.Net.Sockets.dll","229888","59F126C3D2D96505EEFB3AF54DB562CB4BA39AE17DB0152177F6B1FBB0D778D5"
"r3-arm64-off","System.Net.Sockets.xml","496478","46C56CD22FA6DAB3B455EDB3F183C869910F66087405EF8C42BFD4D636F47174"
"r3-arm64-off","System.Net.WebClient.dll","60416","98BA4740ACC5D595E202C1E0CF603CE7FABCD2316228BCE64E91300FF3D1C7F2"
"r3-arm64-off","System.Net.WebClient.xml","116592","BAA84F5ECE0FDB0182F4BFE73469A30F4A895209895DE327D1C7C6617AC335BE"
"r3-arm64-off","System.Net.WebHeaderCollection.dll","23040","965BE3CF5B95B44543FDB76022C58C5CA0C7B27342341BD6E16892065DDA3FE0"
"r3-arm64-off","System.Net.WebHeaderCollection.xml","34669","3821F853FBEFC5D8343E25B6D757C21B68C59D319F4B51929BB0F3C344736D64"
"r3-arm64-off","System.Net.WebProxy.dll","13824","618EE761B58B2922DFC92C755D98270791C1008F82C6F9125E90355D0BB19D7A"
"r3-arm64-off","System.Net.WebProxy.xml","18329","ACE6C272FC590F5A155F6FCD6821B835B2ECDF90D49FF588528BEFF1B2652A28"
"r3-arm64-off","System.Net.WebSockets.Client.dll","41472","9CF8721D4DD6D295184B35C040AAE6380BDEF5ED34DABF2B443CD123E0EFFE1A"
